"ID","Browsable","Title","CollectionID","CollectionContentID","Identifier","Scope","PhysicalDescription","Date","Publisher","Contributor","RightsStatement","ContentURL","HyperlinkURL"
"77142","0","Laudie Porter Memories  (Group)","2809","76192","20130130_OralHistoriesDigitized/data/originals/76192",NULL,NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76192","0"
"77143","1","Street, Mary Lou, Prominent Northfield resident with multiple family connections to Carleton","2809","76193","20130130_OralHistoriesDigitized/data/originals/76193","Includes Summary",NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76193","0"
"77144","1","Soule, George, Class of 1951; Emeritus Prof. of English","2809","76194","20130130_OralHistoriesDigitized/data/originals/76194",NULL,NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76194","0"
"77145","0","Class of 1946 Group","2809","76196","20130130_OralHistoriesDigitized/data/originals/76196",NULL,NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76196","0"
"77146","1","Goodhue, Horace Rice, Class of 1926","2809","76197","20130130_OralHistoriesDigitized/data/originals/76197",NULL,NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76197","0"
"77147","0","Scharding, Michael, Class of 1994; Carleton Archdruid","2809","76199","20130130_OralHistoriesDigitized/data/originals/76199",NULL,NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76199","0"
"77148","0","Schultz, John E., Class of 1962; 25th reunion organizer","2809","76200","20130130_OralHistoriesDigitized/data/originals/76200",NULL,NULL,"1996",NULL,NULL,"No online access until 1/1/2030, contact archives for access","https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76200","0"
"77149","1","Spencer, Edson W., Former Trustee and Board Chair","2809","76202","20130130_OralHistoriesDigitized/data/originals/76202","Includes Summary",NULL,"1996",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76202","0"
"77150","1","Jensen, Marie Haefliger, Class of 1947; wife of Emeritus Prof. of Biology Paul Jensen; [...]","2809","76205","20130130_OralHistoriesDigitized/data/originals/76205","Full Title: Jensen, Marie Haefliger, Class of 1947; wife of Emeritus Prof. of Biology Paul Jensen; former Assistant Prof. of Music (Piano). Includes Summary",NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76205","0"
"77151","1","Grove, Stuart and Marion (Burnett), Class of 1929","2809","76207","20130130_OralHistoriesDigitized/data/originals/76207",NULL,NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76207","0"
"77152","1","Gropen, Arthur, Emeritus Prof. of Mathematics","2809","76208","20130130_OralHistoriesDigitized/data/originals/76208",NULL,NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76208","0"
"77153","0","Class of 1947 Group #1","2809","76209","20130130_OralHistoriesDigitized/data/originals/76209",NULL,NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76209","0"
"77154","0","Class of 1947 Group #2","2809","76210","20130130_OralHistoriesDigitized/data/originals/76210",NULL,NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76210","0"
"77155","1","Vincent, Francis T. 'Fay', Friend of the College; former Trustee","2809","76211","20130130_OralHistoriesDigitized/data/originals/76211",NULL,NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76211","0"
"77156","0","Krawetz, Abraham R., Student in Army Specialized Training Program (German) [...]","2809","76212","20130130_OralHistoriesDigitized/data/originals/76212","Full Title: Krawetz, Abraham R., Student in Army Specialized Training Program (German) 1943/44",NULL,"1997",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76212","0"
"77157","1","Nutting, Ruth, Class of 1942; donor of Nutting House","2809","76215","20130130_OralHistoriesDigitized/data/originals/76215",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76215","0"
"77158","1","Bare, John, Emeritus Prof. of Psychology","2809","76216","20130130_OralHistoriesDigitized/data/originals/76216",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76216","0"
"77159","0","Multicultural Alum Network Board members (Carlos Gonzalez, Salimah Majeed, Diane Perry)","2809","76217","20130130_OralHistoriesDigitized/data/originals/76217",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76217","0"
"77160","0","Nordstrom, Harry, Emeritus Prof. of Music","2809","76218","20130130_OralHistoriesDigitized/data/originals/76218","Includes Summary",NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76218","0"
"77161","1","Bond, Dixon, Class of 1959 (Class President); former Dir. of Development/Annual [...]","2809","76219","20130130_OralHistoriesDigitized/data/originals/76219","Full Title: Bond, Dixon, Class of 1959 (Class President); former Dir. of Development/Annual Giving; founder of Carleton Knights singing group; former Alumni Bd. Treas. Includes Summary",NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76219","0"
"77162","0","Martina, Lois Stenderson","2809","76220","20130130_OralHistoriesDigitized/data/originals/76220",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76220","0"
"77163","1","Leonard, Winifred Pinkham, Class of 1948; daughter of former Prof. Victor Pinkham","2809","76221","20130130_OralHistoriesDigitized/data/originals/76221",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76221","0"
"77164","0","Class of 1948 Group #1","2809","76223","20130130_OralHistoriesDigitized/data/originals/76223",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76223","0"
"77165","0","Class of 1948 Group #2","2809","76226","20130130_OralHistoriesDigitized/data/originals/76226",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76226","0"
"77166","1","Jenkins, Owen, Emeritus Prof. of English","2809","76227","20130130_OralHistoriesDigitized/data/originals/76227",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76227","0"
"77167","1","Haskins, Loren, Emeritus Prof. of Mathematics","2809","76228","20130130_OralHistoriesDigitized/data/originals/76228","Includes Summary",NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76228","0"
"77168","0","Group - Elizabeth Nason Remembrance","2809","76229","20130130_OralHistoriesDigitized/data/originals/76229",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76229","0"
"77169","0","Out After Carleton Group","2809","76230","20130130_OralHistoriesDigitized/data/originals/76230",NULL,NULL,"1998",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76230","0"
"77170","1","Hedeen, William T., Class of 1943 (Class Pres./Rep.)","2809","76233","20130130_OralHistoriesDigitized/data/originals/76233","Includes Summary",NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76233","0"
"77171","0","Rodriguez, Art, Class of 1996; Dir. of Multicultural Affairs","2809","76234","20130130_OralHistoriesDigitized/data/originals/76234",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76234","0"
"77172","0","Bailey, Vern Dixon, Prof. of English and Film; former Pres. of the Faculty","2809","76236","20130130_OralHistoriesDigitized/data/originals/76236",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76236","0"
"77173","0","Kittredge, Jack, Class of 1965; former CSA President; prominent as student activist","2809","76237","20130130_OralHistoriesDigitized/data/originals/76237",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76237","0"
"77174","1","Hamlin, Nancy Furby, Class of 1955; former Alumni Bd. Dir.","2809","76238","20130130_OralHistoriesDigitized/data/originals/76238",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76238","0"
"77175","1","Broom, Dorothy H., Class of 1966","2809","76239","20130130_OralHistoriesDigitized/data/originals/76239",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76239","0"
"77176","1","Sade, Irony, Class of 1999; Carleton Archdruid","2809","76240","20130130_OralHistoriesDigitized/data/originals/76240",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76240","0"
"77177","1","Easter, Mary, Prof. of Dance","2809","76241","20130130_OralHistoriesDigitized/data/originals/76241",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76241","0"
"77178","1","Dunham, Charlotte Dodds, Class of 1944 (Class Correspondent); widow of William [...]","2809","76242","20130130_OralHistoriesDigitized/data/originals/76242","Full Title: Dunham, Charlotte Dodds, Class of 1944 (Class Correspondent); widow of William B. Dunham '42 (former college Vice President); former Instr. in Piano",NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76242","0"
"77179","0","Class of 1949 Group #1","2809","76243","20130130_OralHistoriesDigitized/data/originals/76243",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76243","0"
"77180","0","Class of 1949 Group #2","2809","76244","20130130_OralHistoriesDigitized/data/originals/76244",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76244","0"
"77181","1","Clark, Walter, Class of 1924","2809","76245","20130130_OralHistoriesDigitized/data/originals/76245",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76245","0"
"77182","1","Cantwell, W. Richard, Emeritus Prof. of German","2809","76246","20130130_OralHistoriesDigitized/data/originals/76246","Includes Summary",NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76246","0"
"77183","1","Sliwa, Perry-O Richel, Class of 1961; Carleton-in-Japan Rep","2809","76247","20130130_OralHistoriesDigitized/data/originals/76247",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76247","0"
"77184","0","70th AAFTTD members, Reunion group interview","2809","76248","20130130_OralHistoriesDigitized/data/originals/76248","Includes Summary",NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76248","0"
"77185","0","Van Eyck, Daniel K., Class of 1954; former Dean of Students; former CSA President","2809","76249","20130130_OralHistoriesDigitized/data/originals/76249",NULL,NULL,"1999",NULL,NULL,"No online access until 1/1/2054, contact archives for access","https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76249","0"
"77186","1","Altenburg, Carl, Class of 1941","2809","76250","20130130_OralHistoriesDigitized/data/originals/76250",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76250","0"
"77187","0","Lehman, Nancy Gustafson, Director of Events (and numerous previous staff positions)","2809","76251","20130130_OralHistoriesDigitized/data/originals/76251",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76251","0"
"77188","1","Cupp, Elizabeth J. Penningroth, Class of 1945","2809","76252","20130130_OralHistoriesDigitized/data/originals/76252","Includes Summary",NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76252","0"
"77189","1","Prenzel-Guthrie, Peter M., Emeritus Prof. of Psychology","2809","76253","20130130_OralHistoriesDigitized/data/originals/76253",NULL,NULL,"1999",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20130130_OralHistoriesDigitized/data/dips/76253","0"
"76606","1","Final Report: Evaluations of and recommendations for Use of Carleton-owned Lands Known as 'The Arboretum'","2889","132011","20120518_arbReference/data/originals/1121_0_ReportRecommendationsArb.pdf",NULL,NULL,"1976",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120518_arbReference/data/dips/1121_0_ReportRecommendationsArb.pdf","1"
"76607","1","An Inventory of Natural Resources in the Carleton College Arboretum: A Report to the Trustee Committee on College Lands","2889","132012","20120518_arbReference/data/dips/1389_0_InventoryOfNaturalResourcesInArb.pdf",NULL,NULL,"1974",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120518_arbReference/data/dips/1389_0_InventoryOfNaturalResourcesInArb.pdf","1"
"76608","1","Rudolph Byrd: photos from work at Carleton","0","0","20120524_2_RudolphByrd","A prolific scholar, dedicated teacher, and community activist, Dr. Rudolph Byrd began his academic career at Carleton College as assistant professor of English from 1985–1989. He also served as director of the Program of African and African American Studies from 1986–1989. In addition to his teaching duties, Dr. Byrd served as Resident Head for Nourse Hall.
	In 1991 Dr. Byrd joined the faculty of Emory University, where he was the founding director of the James Weldon Johnson Institute for the Study of Race and Difference. He also founded Emory's Mellon Mays Undergraduate Fellowship Program. He returned to Carleton as a convocation speaker in October 2010.",NULL,"1986-1988",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120524_2_RudolphByrd","1"
"76609","1","Schiller, various busts","0","0","20120524_1_Schiller","Johann Christoph Friedrich von Schiller (1759–1805) was a German poet, philosopher, historian, and playwright. A popular tradition at Carleton involves students competing to capture a bust of Schiller from one another. After a successful capture, Schiller’s guardians are expected to organize a surprise public display (often at concerts, athletic games, and other event), giving other students a chance to steal the bust. The beginning of the tradition is often dated to 1957, when Bruce Herrick ’58 “liberated” the original bust from the Scoville solarium. Since then, Schiller has been dangled from a helicopter over the Homecoming football game, was signed by President Clinton, and appeared on Comedy Central’s [i]Colbert Report[/i], among other things. The bust has been broken, repaired, and replaced many times.",NULL,NULL,NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120524_1_Schiller","0"
"76610","1","Teresa Oden - samples","2878","94625","20120508_1_publicationsphotos_2002/data/originals/020108_TeresaOden","Samples, additional items available by contacting the archives.",NULL,"2002",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120508_1_publicationsphotos_2002/data/dips/020108_TeresaOden","1"
"76611","1","Players: \"Elevation of Thieves\" - samples","2878","94626","20120508_1_publicationsphotos_2002/data/originals/020216_Players","Samples, additional items available by contacting the archives.",NULL,"2002",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120508_1_publicationsphotos_2002/data/dips/020216_Players","1"
"76612","1","Thinskinned - samples","2878","94627","20120508_1_publicationsphotos_2002/data/originals/020303_Thinskinned","Samples, additional items available by contacting the archives.",NULL,"2002",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120508_1_publicationsphotos_2002/data/dips/020303_Thinskinned","1"
"76613","1","Players: \"Burn This\" - samples","2878","94628","20120508_1_publicationsphotos_2002/data/originals/020516_Players","Samples, additional items available by contacting the archives.",NULL,"2002",NULL,NULL,NULL,"https://archivedb.carleton.edu/files/20120508_1_publicationsphotos_2002/data/dips/020516_Players","1"
